Sample	posterior	likelihood	prior	NC	r	tau	x	tree.height	tree.treeLength	D.treeLikelihood
154000	-33420.10387103285	-33172.78322210079	-247.32064893205592	1054.2229732257665	0.44615049284240227	57.84684899008949	31.13167055437502	47.28254519868197	1073.4535402784447	-33172.78322210079
155000	-33415.44823604086	-33167.63219853264	-247.81603750821424	956.2912873832294	0.4513682345040432	81.42414769034576	31.865415041234844	48.10346004098551	1094.6433430633308	-33167.63219853264
156000	-33414.00828336186	-33166.582749661895	-247.42553369996492	549.7121319009032	0.5351277249561064	63.41684252364475	34.379023616495196	47.31544594843734	1084.1522281188547	-33166.582749661895
157000	-33408.74993743167	-33160.68708897206	-248.0628484596076	1049.7460511812867	0.38683523768043004	71.68501550572961	30.855211886694367	48.71371941066006	1105.1915950285386	-33160.68708897206
158000	-33408.55310438561	-33162.178178423965	-246.37492596164645	844.3118936111484	0.35024407695502713	70.16566973077637	30.855211886694367	48.640784739044534	1099.4197405841983	-33162.178178423965
159000	-33405.63190406561	-33158.92065389793	-246.7112501676823	752.0691908067315	0.39498607716344775	58.95113570248538	30.855211886694367	48.368735691365	1085.4723961711668	-33158.92065389793
160000	-33410.92851911926	-33163.98051186774	-246.94800725152325	654.5851567900785	0.38192178034070373	67.59932683645076	31.555814812087426	47.64239005953797	1083.0480576603816	-33163.98051186774
161000	-33415.861149331606	-33168.72670248686	-247.13444684474374	836.7501315522273	0.32512323697724654	67.59932683645076	30.593903222784178	48.027234444710146	1105.7711091411395	-33168.72670248686
162000	-33413.18088790552	-33165.983740576106	-247.19714732941	629.9172603901587	0.345547400841719	65.14648110897093	30.593903222784178	48.43143049996503	1087.1058739496725	-33165.983740576106
163000	-33412.61307427775	-33164.043564079424	-248.56951019832718	855.8587273323302	0.3067643618704225	68.9658985203206	29.184691282471192	49.3248998406373	1096.272300861539	-33164.043564079424
164000	-33408.930381825456	-33161.44912190731	-247.4812599181469	633.4633104938735	0.3219018025205309	62.29981640276313	30.480633978704216	48.6035334454277	1091.449770968756	-33161.44912190731
165000	-33408.15993897083	-33160.418514769444	-247.74142420138145	776.6431213296936	0.4261948630863652	55.606369891974765	33.929954480871686	49.14077029236336	1106.4036499623546	-33160.418514769444
166000	-33420.62999215978	-33174.611854778734	-246.01813738104804	738.1660479946487	0.46844804907307674	54.253816742073546	33.929954480871686	48.760805820526976	1111.7185443353815	-33174.611854778734
167000	-33422.0751782899	-33177.997759345104	-244.07741894479972	548.0557917565936	0.4209424045833486	65.84198149535496	32.47011878498109	47.48853491129276	1081.6160839030738	-33177.997759345104
168000	-33408.776400574505	-33163.034290698895	-245.7421098756092	512.6077930953213	0.3762998696706832	64.77785299853831	33.12451862354112	47.33292273071875	1086.63979157493	-33163.034290698895
169000	-33409.6541066138	-33160.99258541493	-248.66152119886786	520.8530890619118	0.32891865829851047	74.45371632933599	31.542288174235207	48.30712421969033	1090.2756365743999	-33160.99258541493
170000	-33405.173960089516	-33158.16838660322	-247.00557348629604	569.0438614911003	0.32733715663987256	67.6269523227252	32.15327380789268	48.93940002681755	1098.4374782018683	-33158.16838660322
171000	-33413.29729968872	-33166.56411072647	-246.73318896225263	1081.013906376046	0.4612357491590806	69.45819500777414	32.15327380789268	48.23648409886037	1092.911321732367	-33166.56411072647
172000	-33416.70674640482	-33169.293447448465	-247.41329895636093	680.2449571178361	0.3463182367708087	59.53636792860448	32.15327380789268	48.928963631255534	1117.8498157336505	-33169.293447448465
173000	-33414.40902562947	-33167.235908269264	-247.17311736020596	1044.700791595327	0.35702128363133945	67.2213653000786	30.58936011296492	48.407569234822674	1103.641811610285	-33167.235908269264
174000	-33411.02090580416	-33161.75833991123	-249.2625658929246	820.1759157861101	0.3751235252743216	80.88106230010081	32.022295186109666	48.40508396600539	1092.193300585685	-33161.75833991123
175000	-33421.457658908956	-33169.778707220285	-251.6789516886711	819.0799890401063	0.42061416413171765	85.71900932791202	32.022295186109666	48.629389200193714	1077.87190307263	-33169.778707220285
176000	-33412.49785681865	-33162.62881112559	-249.86904569305784	1428.344703218674	0.38864593863966757	70.92423783463626	31.054119004859537	49.22007455743599	1106.8564454672623	-33162.62881112559
177000	-33410.252895470716	-33161.07218161103	-249.18071385968358	1181.3804000454752	0.37071228195177	73.78924782593728	31.021768337090627	48.793233382967195	1118.196923785975	-33161.07218161103
178000	-33408.626316375856	-33158.31230517851	-250.3140111973497	649.3185127724701	0.5085508031224613	64.42450197404176	34.13150056235498	48.74826202572113	1078.7123745101705	-33158.31230517851
179000	-33411.459415866244	-33165.01034766623	-246.44906820000696	726.1267325011835	0.46130771075152344	54.41932346632605	33.24024047841087	48.51173223162234	1094.5076224409997	-33165.01034766623
180000	-33406.039323171375	-33161.276335200855	-244.76298797051726	803.2603528379344	0.5503038762024376	66.03687664172676	34.54484027291426	47.38050812015265	1092.8007583946062	-33161.276335200855
181000	-33413.09753065287	-33165.26812908534	-247.82940156752727	589.698177313525	0.40965349350156793	56.202602227683926	32.98720054704267	47.52413373307991	1083.2759376150398	-33165.26812908534
182000	-33410.64416553375	-33163.10090853768	-247.54325699607165	972.9229046698786	0.5118896032828595	77.75129131597248	34.3665663090727	48.200626507474965	1093.3395040232533	-33163.10090853768
183000	-33422.845108463924	-33175.85146704082	-246.99364142310333	1038.1825081521283	0.3808976682460204	64.42516550296887	32.60264426476425	49.34514183380756	1128.9180296196225	-33175.85146704082
184000	-33413.68461802857	-33165.348083782446	-248.33653424612388	999.0564568585552	0.3808976682460204	63.27684392724769	32.60264426476425	49.15680154056044	1108.652982596672	-33165.348083782446
185000	-33411.349624887844	-33157.63385566115	-253.7157692266934	1032.3816435766084	0.26779729082323905	76.05376405644789	27.67130537647117	48.64566094329037	1089.1296482284793	-33157.63385566115
186000	-33416.54855351149	-33166.08369989553	-250.46485361596794	613.2379653056686	0.2939166946784821	76.73395620911148	30.806526024573667	49.00003351261013	1085.2480620921406	-33166.08369989553
187000	-33426.47274087223	-33179.48229009643	-246.9904507758007	744.4273189256758	0.4285868730565318	53.878911619286356	33.68827574867034	49.3878907404203	1106.0950758950862	-33179.48229009643
188000	-33418.450336935224	-33172.640421690405	-245.8099152448217	780.7401880862062	0.45150615357039753	78.23841063600474	33.68827574867034	47.785755541359975	1099.4139180346556	-33172.640421690405
189000	-33410.20548095681	-33166.457285305856	-243.74819565095342	869.6219187508502	0.45150615357039753	69.42000528155333	33.95888534951152	48.033167148433286	1107.6305127222536	-33166.457285305856
190000	-33407.284434752364	-33159.97245467643	-247.31198007594097	721.0552262161905	0.6053405252990123	59.03614003509958	35.33092532952093	47.49785719747086	1097.4505435722215	-33159.97245467643
191000	-33418.16070182686	-33173.928368756875	-244.2323330699876	614.6128411990356	0.4900464101464929	65.04403652560887	35.33092532952093	48.31864381555691	1122.217344973953	-33173.928368756875
192000	-33413.86123688273	-33168.272932041174	-245.5883048415586	554.6840072518361	0.4463847559402518	63.79071780487159	35.33092532952093	48.111643257109094	1107.0914956441238	-33168.272932041174
193000	-33415.06159632637	-33165.72742156027	-249.33417476610458	814.034103419245	0.5609701531879024	80.08510125913904	35.33092532952093	47.47160198471704	1090.9996867558118	-33165.72742156027
194000	-33412.25677836441	-33165.76951094079	-246.48726742362604	714.4966937292482	0.5300295480043279	64.24326573853494	35.33092532952093	48.59808131897496	1111.156795980578	-33165.76951094079
195000	-33407.16981225563	-33159.20998822676	-247.95982402887503	754.4347772999175	0.566025117585889	61.92545420102611	35.33092532952093	48.04782989320918	1081.0187880963297	-33159.20998822676
196000	-33412.31618860977	-33163.55439537682	-248.76179323295142	596.5839464305404	0.3096707808054019	60.3599283166894	31.03569947448905	49.856852866757635	1108.1439272591701	-33163.55439537682
197000	-33413.60756791056	-33167.35820159331	-246.249366317252	813.5198093382998	0.4213264311265119	67.93597758778778	31.03569947448905	47.40489689837206	1074.2921224666134	-33167.35820159331
198000	-33415.20140045636	-33166.769476755915	-248.43192370044213	798.935002395819	0.3984516931037872	78.32664157362662	31.03569947448905	48.101041464146675	1079.6523045456113	-33166.769476755915
199000	-33415.06730516528	-33164.64114106937	-250.42616409590755	625.3598164291348	0.33733533444808694	84.97875775287234	31.03569947448905	48.636687946368596	1100.8951789498344	-33164.64114106937
200000	-33419.78295627614	-33172.33386079823	-247.44909547790954	806.9465657633244	0.3324163453950416	68.7754354647864	29.731110846725763	47.093539481541164	1056.8430493301564	-33172.33386079823
201000	-33407.44756879911	-33159.90911490765	-247.53845389145562	806.9465657633244	0.3334118189957294	74.15304227338463	29.419483040372196	47.23514235022533	1075.3345103705335	-33159.90911490765
202000	-33409.87556386217	-33161.58226941107	-248.29329445110707	536.9448974317496	0.39049785807055365	64.0104139661806	30.630537440655544	46.269493570605796	1070.0624415819725	-33161.58226941107
203000	-33421.99784844565	-33174.60017596271	-247.39767248294004	790.7295846743649	0.348236383352955	72.81337000256286	30.630537440655544	46.95621769426042	1085.6310683664583	-33174.60017596271
204000	-33408.81051531905	-33162.299069784116	-246.5114455349318	830.2112385869164	0.3479688878814789	69.17898930432227	30.630537440655544	47.47075562544487	1085.2018321211458	-33162.299069784116
205000	-33420.825252498034	-33169.70145446438	-251.12379803364846	1157.490500980349	0.32117614512780157	77.55428598249243	30.091366100266224	49.452970847254235	1114.1716098012703	-33169.70145446438
206000	-33411.87129357257	-33163.51405161639	-248.35724195618258	746.4450385973194	0.3188751864952173	55.55325462197949	30.086414286066983	48.889741697642584	1102.2799405755181	-33163.51405161639
207000	-33418.056749197014	-33172.09469823906	-245.96205095795574	753.3489492949764	0.41170141853326925	59.794528654796984	32.59187931869712	48.024415421066166	1081.093447214445	-33172.09469823906
208000	-33420.93402531428	-33170.27410208893	-250.65992322535334	778.8905776173901	0.30139768607268647	68.12847770737179	28.321659843186684	47.84234018331753	1085.634218145872	-33170.27410208893
209000	-33413.13333877553	-33167.87170763763	-245.2616311378995	701.4625647888649	0.40547425021924743	65.05347279999278	32.11382203138093	47.42323877944712	1086.2665613326872	-33167.87170763763
210000	-33406.11497750026	-33158.86181846856	-247.2531590316983	865.0974153801599	0.35410886173528155	74.17539499783658	30.27316119577871	47.04937646424668	1084.699553888524	-33158.86181846856
211000	-33417.32169027079	-33169.44477187474	-247.8769183960565	572.5756857272203	0.3226623532770012	70.92954114699725	30.193655744727458	47.1368040147824	1076.184858090413	-33169.44477187474
212000	-33418.36990112093	-33169.66044553559	-248.70945558533984	805.6651358130529	0.3281510726896052	57.28447418245722	31.332382693555008	48.59734988596073	1105.9486790303263	-33169.66044553559
213000	-33413.05137175943	-33165.130374648026	-247.9209971114039	1133.163114931098	0.3576275534938654	63.89452081388578	30.058917865450724	48.15828895531647	1096.961175952027	-33165.130374648026
214000	-33420.81974122844	-33172.83137070754	-247.98837052090263	1040.1127838847983	0.3145031811487011	63.89452081388578	29.637081194845347	48.162986418576864	1095.2681495028053	-33172.83137070754
215000	-33415.36537900538	-33167.459703825065	-247.9056751803129	818.8376487454151	0.34886842623695624	76.18810061726239	30.912802193954725	48.94737021705551	1094.245054461539	-33167.459703825065
216000	-33416.01109571947	-33166.200647373946	-249.8104483455266	740.0681174782087	0.30217731700816175	66.37516115329286	29.552189718919866	48.98323483874644	1123.743398772961	-33166.200647373946
217000	-33426.68122179483	-33175.0860704949	-251.59515129993264	898.9668400117265	0.28668825098311973	83.65906987225019	31.02914510549552	48.9328520116395	1112.6886170247558	-33175.0860704949
218000	-33404.88322454878	-33156.802209459514	-248.0810150892638	956.8508686320805	0.39167697037912014	56.54901916332179	32.67538406031696	48.67521795829984	1101.6484299524734	-33156.802209459514
219000	-33413.064674251196	-33167.061028338205	-246.00364591298967	890.5778920628676	0.45798637635326606	80.00179353121287	32.67538406031696	48.36126814614017	1100.591877671224	-33167.061028338205
220000	-33413.44765165331	-33167.39616697821	-246.05148467510065	888.5800175257677	0.44764615353594944	79.30246519715618	32.67538406031696	47.71704683007583	1086.4730094007953	-33167.39616697821
221000	-33411.98761781214	-33165.56152982135	-246.42608799078786	698.8811295117968	0.3846505396911098	78.25305813636734	32.67538406031696	47.7560032460439	1090.6434908085573	-33165.56152982135
222000	-33408.204489226395	-33163.569802053324	-244.63468717307083	872.2033277641704	0.4345216957752461	62.914244071440294	32.403313034104215	46.58277782517723	1080.5890090517373	-33163.569802053324
223000	-33413.265316248675	-33166.89088067467	-246.3744355740058	659.7059736783698	0.43390949602275325	74.5660234423696	32.403313034104215	46.13734108840595	1065.860707857761	-33166.89088067467
224000	-33406.09884152987	-33158.10258532628	-247.99625620358688	609.1648037535567	0.3395813915614652	72.57394704362406	32.403313034104215	49.27888055292321	1100.3746414751213	-33158.10258532628
225000	-33418.54706322109	-33172.68650094484	-245.8605622762538	800.2875505417959	0.388855755109406	75.30449198834683	32.592697902768805	48.818828084277435	1111.8340185855725	-33172.68650094484
226000	-33422.284584439556	-33175.72619406765	-246.55839037191075	859.0835676689434	0.3302959759631277	57.654630412373656	31.816170815957975	49.460617488671346	1130.7321612090236	-33175.72619406765
227000	-33410.15430214393	-33162.28365851044	-247.8706436334913	512.5579421382431	0.4457092447123799	61.88144198603854	35.11980945132484	48.3030826870802	1095.668427633059	-33162.28365851044
228000	-33412.285056152294	-33165.77133102835	-246.51372512394158	579.240334970411	0.5166324714425005	70.40397004628673	35.20795564411721	49.54413425993005	1111.0604481950174	-33165.77133102835
229000	-33413.54656166114	-33166.74070273656	-246.80585892457856	551.7077187456553	0.45738055900999897	64.1862055551143	35.20795564411721	49.06439976947007	1091.9899558195884	-33166.74070273656
230000	-33409.904267126796	-33162.235707058135	-247.66856006866016	830.6270270668705	0.39241761501205363	58.051346896637504	32.59188158243213	49.37889059327947	1121.6720113473873	-33162.235707058135
